0,1,2,3,4
9,10,4,4,2
34,35,16,8,5
28,19,8,11,6
5,6,3,0,1
0,1,0,0,0
1,2,5,0,0
3,1,0,3,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
2,5,1,0,1
1,1,2,0,0
1,0,2,0,0
7,4,2,2,0
10,7,4,1,0
20,12,12,4,2
13,6,6,0,0
11,11,3,2,0
8,8,3,2,0
4,2,6,0,0
0,0,0,0,0
3,6,2,0,0
7,4,3,1,1
9,2,2,0,0
4,2,1,0,0
1,1,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,0,0,0,0
