0,1,2,3,4,5,6,7,8,9
33,55,45,144,129,53,57,39,22,20
5,12,13,34,26,8,13,8,7,2
0,1,2,6,4,2,3,1,0,0
0,2,1,3,2,0,1,1,0,0
1,7,9,12,16,5,6,4,3,3
0,0,0,3,3,1,4,2,0,0
22,38,43,81,88,24,50,29,13,11
12,19,26,51,51,19,40,17,9,6
8,19,11,38,37,10,19,11,5,4
0,1,1,7,5,3,5,1,1,0
0,1,1,2,9,0,1,4,0,2
0,2,3,6,3,1,3,2,1,1
1,0,1,2,4,1,1,1,0,0
0,0,0,2,1,1,0,1,0,0
1,1,1,1,0,0,4,1,1,0
0,0,2,7,1,0,3,0,0,0
0,0,0,3,3,0,0,1,0,0
0,1,1,3,4,1,0,0,1,0
1,1,1,1,5,3,0,2,0,1
1,2,0,11,5,2,1,2,2,1
1,6,4,24,17,3,6,2,4,1
2,4,1,7,9,1,3,3,1,0
0,2,3,4,3,0,2,1,2,0
8,15,15,21,25,11,10,13,5,2
1,0,1,2,3,0,1,2,0,0
0,1,1,0,5,0,1,1,0,1
1,0,1,5,4,2,1,0,0,0
1,0,0,3,0,3,0,2,1,0
1,1,1,0,1,0,2,2,0,0
5,4,4,13,16,3,11,0,1,1
0,4,1,9,6,2,0,7,0,0
1,1,1,1,3,0,0,0,0,0
0,0,0,1,5,0,0,0,0,0
2,3,0,1,1,1,0,0,0,0
1,1,0,0,0,4,0,1,1,0
0,0,6,7,5,2,3,3,0,0
0,0,5,1,0,2,0,1,0,0
2,7,4,18,13,8,6,2,3,0
0,1,0,1,1,0,1,1,0,0
2,4,1,8,13,4,8,2,3,2
0,1,2,7,8,2,4,1,2,0
0,2,4,13,7,0,1,3,1,0
1,8,2,13,14,1,6,3,1,0
5,4,2,11,12,2,5,1,1,1
5,18,22,41,25,19,16,12,6,7
14,11,19,45,30,15,9,7,7,2
1,8,5,12,12,5,7,4,2,1
1,2,2,5,10,3,5,1,1,1
1,0,2,0,1,0,0,2,0,0
0,0,1,2,4,1,1,0,0,0
0,0,0,0,1,0,1,0,0,0
0,0,3,3,0,1,1,1,0,0
