m,f
397,390
246,259
95,121
93,86
63,73
17,12
28,40
11,6
4,5
2,1
1,2
2,4
3,5
3,0
5,4
2,4
1,1
3,0
0,2
1,2
0,0
4,5
17,21
3,5
1,2
52,50
12,22
3,5
4,10
27,33
8,6
36,49
12,13
100,105
55,58
98,112
15,15
79,84
47,48
68,62
46,35
54,67
10,14
17,14
5,3
21,25
0,4
1,1
8,13
13,25
9,10
30,25
