0,1,2,3,4,5,6,7,8,9,10
0,4,8,4,1,4,3,0,1,0,0
0,1,2,18,15,16,16,4,1,3,12
0,15,13,4,3,6,1,2,13,2,0
0,8,1,0,1,0,0,0,3,0,0
0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0
0,0,0,3,1,1,1,0,0,0,0
0,0,2,13,6,0,2,0,0,7,1
0,2,10,6,8,0,1,0,0,5,1
25,1,6,4,0,0,4,0,0,0,1
8,14,2,0,1,7,6,0,0,0,6
13,7,0,0,0,2,2,7,1,0,0
0,2,0,0,0,5,1,1,1,0,6
0,0,0,0,0,0,0,0,5,0,3
0,0,0,0,0,1,0,0,6,0,0
0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0
0,0,0,3,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,5,7,0,0,0,1,0,0,0,0
0,11,10,1,0,0,4,0,0,0,0
0,2,1,0,0,1,7,2,0,0,1
0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,8,0,0,0,0,1
0,1,1,0,0,5,0,0,2,0,4
0,0,0,0,3,2,0,0,3,0,4
0,0,0,0,3,0,0,0,7,0,2
0,0,0,0,2,0,0,0,1,0,1
0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
