0,1,2,3,4,5,6,7,8,9
3,5,9,10,13,11,6,10,5,8
1,4,5,15,22,7,19,14,12,12
0,0,0,4,5,3,0,2,2,4
1,2,1,4,3,5,5,3,1,3
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,4,1,0,2,0,0
0,0,1,2,1,0,1,0,1,1
0,2,1,3,3,3,6,1,1,0
1,1,5,5,11,3,7,8,4,5
2,2,0,7,8,3,6,5,3,1
0,1,1,5,3,4,6,2,1,1
0,1,1,2,2,0,2,4,1,0
0,0,0,1,0,0,2,1,0,1
0,1,0,2,2,1,2,1,0,0
0,1,3,2,6,0,4,3,0,1
1,0,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
2,1,2,1,0,2,3,2,1,1
0,1,2,2,3,1,2,1,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,1,0,0,0,0,0,1
1,1,0,2,0,1,2,1,2,0
0,0,1,0,2,0,1,0,1,0
0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
