m,f
0,0
0,0
0,0
0,0
2,2
9,9
100,121
261,314
107,102
86,107
123,111
6,12
66,52
41,43
5,6
2,2
2,1
3,1
0,1
3,1
2,0
1,1
1,4
0,2
1,3
2,5
1,1
3,2
1,1
8,3
5,7
23,37
28,29
17,16
3,7
10,21
24,25
15,23
34,44
4,9
38,41
16,19
3,2
16,15
67,66
58,69
48,55
22,40
62,50
51,59
9,7
12,15
