0,1,2,3,4
393,268,129,42,11
107,56,32,11,3
117,69,38,13,1
67,38,21,7,0
74,58,16,3,6
58,58,21,3,0
73,43,19,5,2
22,24,8,0,0
8,3,4,0,0
1,1,1,0,0
1,1,1,0,0
3,4,2,1,0
2,2,0,0,0
0,0,0,0,0
3,0,2,0,0
2,3,0,0,0
4,1,1,2,0
2,1,2,0,0
1,1,3,0,2
2,1,1,0,0
0,2,0,1,0
3,3,1,0,0
2,0,0,0,0
5,1,0,1,0
2,0,1,0,0
0,1,1,0,0
3,1,0,0,0
1,0,0,0,1
2,0,1,0,0
4,0,0,0,0
3,3,1,2,0
38,25,17,4,0
75,41,24,5,1
59,47,20,4,0
105,76,44,9,1
15,12,6,1,0
80,35,14,6,1
15,13,4,1,1
19,10,3,1,0
26,30,9,0,0
69,39,17,3,1
94,60,27,12,2
37,26,8,3,2
100,70,26,10,0
40,23,13,1,0
94,57,20,6,1
9,10,5,2,0
2,8,1,1,0
9,6,4,1,0
0,0,0,0,1
4,7,3,0,0
5,1,2,1,0
